label,text
"IT","5 podcastów wokół cybersecurity, których aktualnie słucham. Poznaj pięć podcastów, które powinny spodobać się każdemu fanowi (i nie tylko) cyberbezpieczeństwa. Artykuł 5 podcastów wokół cybersecurity, których aktualnie słucham pochodzi z serwisu Programista Na Swoim. "
"IT","Time to Say Goodbye. bye bye Artykuł Time to Say Goodbye pochodzi z serwisu Programista Na Swoim. "
"IT","Nigdy nie jest za późno [myślodsiewnia #017]. Właśnie wróciłem z basenu. Przepłynąłem 32 długości. Dużo? Mało? Nie ma znaczenia… Znaczenie ma tylko to, że jeszcze 2 miesiące temu nie potrafiłem pływać, a 3 miesiące wcześniej nie umiałem położyć się na wodzie, o przemieszczaniu się nie wspominając. W tym roku skończę 33 lata. Wygląda... Czytaj dalej -> Artykuł Nigdy nie jest za późno [myślodsiewnia #017] pochodzi z serwisu Programista Na Swoim. "
"IT","Uczymy się Elasticsearch #012: zadbaj o bezpieczeństwo. Czy wiesz jak zadbać o bezpieczeństwo Twojego Elasticsearcha? Dzisiejszy wpis pokaże Ci jakie masz możliwości, żeby to zrobić. Artykuł Uczymy się Elasticsearch #012: zadbaj o bezpieczeństwo pochodzi z serwisu Programista Na Swoim. "
"IT","Stuxnet – pierwsza w historii broń cyfrowa. Poznaj historię jednego z najbardziej zaawansowanych robaków komputerowych, który został wycelowany w sabotowanie irańskiego programu nuklearnego. Artykuł Stuxnet - pierwsza w historii broń cyfrowa pochodzi z serwisu Programista Na Swoim. "
"IT","Historia lewego abonamentu telefonicznego w Orange. Kilka słów na temat abonamentu telefonicznego w Orange, który ktoś wziął na moje dane. Artykuł Historia lewego abonamentu telefonicznego w Orange pochodzi z serwisu Programista Na Swoim. "
"IT","Uczymy się Elasticsearch #011: schowaj się za aliasem. Krótka historia o tym do czego mogą się przydać aliasy indeksów w Elasticsearchu. Artykuł Uczymy się Elasticsearch #011: schowaj się za aliasem pochodzi z serwisu Programista Na Swoim. "
"IT","Kiedy bańka pęknie… [myślodsiewnia #016]. Od czasu do czasu nachodzi mnie refleksja na temat stanu programistycznego rynku pracy w Polsce i na świecie. Ssanie na programistów jest ogromne. Nie pamiętam już sytuacji, w której ktoś przedstawiający swoją firmę, nie wspomniałby o tym, że rekrutują. „Wszyscy"" rekrutują. I często starają się wpasowywać w lokalne rynki -... Czytaj dalej -> Artykuł Kiedy bańka pęknie… [myślodsiewnia #016] pochodzi z serwisu Programista Na Swoim. "
"IT","Zapraszam na infoShare 2019. Zgarnij wejściówkę lub skorzystaj z 10% rabatu! 8 i 9 maja odbędzie się konferencja infoShare 2019. Jeśli chcesz wziąć w niej udział zupełnie za darmo, to spróbuj szczęścia w moim konkursie. Artykuł Zapraszam na infoShare 2019. Zgarnij wejściówkę lub skorzystaj z 10% rabatu! pochodzi z serwisu Programista Na Swoim. "
"IT","Co ostatnio czytałeś Piotrze? (II). Oto lista książek, które ostatnio przeczytałem. Publikuję z nadzieją, że znajdziesz tu coś co Cię zaciekawi i zainspiruje. Artykuł Co ostatnio czytałeś Piotrze? (II) pochodzi z serwisu Programista Na Swoim. "
"IT","Więcej czasu na zmianę formy opodatkowania (i dodatkowy powód, żeby rozważyć podatek liniowy). Od 2019 rok zmienia się termin podjęcia decyzji o przejściu na inną formę opodatkowania. Do 2018 roku zmiany formy opodatkowania można było dokonywać do 20 stycznia włącznie. Teraz termin został przesunięty o minimum miesiąc na naszą korzyść. Minimum, bowiem jest on teraz bardziej elastyczny. Osoby, które... Czytaj dalej -> Artykuł Więcej czasu na zmianę formy opodatkowania (i dodatkowy powód, żeby rozważyć podatek liniowy) pochodzi z serwisu Programista Na Swoim. "
"IT","Raport finansowy za IV kwartał 2018 roku. Mój raport finansowy z prowadzenia działalności gospodarczej za IV kwartał 2018 roku. Zobacz ile udało mi się zaoszczędzić tym razem. Artykuł Raport finansowy za IV kwartał 2018 roku pochodzi z serwisu Programista Na Swoim. "
"IT","Szybki sposób na najlepsze OC i AC. Szybki sposób na najlepsze OC i AC Artykuł Szybki sposób na najlepsze OC i AC pochodzi z serwisu Programista Na Swoim. "
"IT","365 dni bez alkoholu [myślodsiewnia #015]. Jednym z moich postanowień noworocznych na 2018 rok było powstrzymanie się od spożywania alkoholu przez cały rok. Jako, że mamy już rok 2019, mogę powiedzieć: Panie Prezesie, melduję wykonanie zadania! 😉 Muszę przyznać, że nie było to dla mnie ogromne wyzwanie. Nie jestem osobą, która usilnie szuka... Czytaj dalej -> Artykuł 365 dni bez alkoholu [myślodsiewnia #015] pochodzi z serwisu Programista Na Swoim. "
"IT","Etat kontra samozatrudnienie z punktu widzenia zatrudniającego. Dowiedz się jakie korzyści płyną ze współpracy B2B z osobami samozatrudnionymi i jak się to ma do zatrudniania pracowników etatowych. Artykuł Etat kontra samozatrudnienie z punktu widzenia zatrudniającego pochodzi z serwisu Programista Na Swoim. "
"IT","Nie igraj z czasem. Vademecum Juniora #009: Nie igraj z czasem Artykuł Nie igraj z czasem pochodzi z serwisu Programista Na Swoim. "
"IT","Nie(d)oceniony Technology Radar by ToughtWorks [myślodsiewnia #014]. Kto nie wie, czym jest Technology Radar publikowany co jakiś czas przez firmę ToughtWorks? Ręka w górę. Nie ma się czego wstydzić. Jeżeli nie wiesz, to w skrócie jest to zestawienie różnych narzędzi wykorzystywanych w projektach prowadzonych przez firmę ToughtWorks. Radar jest podzielony na cztery obszary (techniques,... Czytaj dalej -> Artykuł Nie(d)oceniony Technology Radar by ToughtWorks [myślodsiewnia #014] pochodzi z serwisu Programista Na Swoim. "
"IT","Gdzie kryje się zysk w przejściu z etatu na samozatrudnienie? Zastanawiasz się dlaczego przejście na samozatrudnienie faktycznie się opłaca? Gdzie ukrywają się profity? W tym artykule dowiesz się wszystkiego. Artykuł Gdzie kryje się zysk w przejściu z etatu na samozatrudnienie? pochodzi z serwisu Programista Na Swoim. "
"IT","Jak obliczyć i kupić ubezpieczenie samochodu, nie wychodząc z domu? Jak obliczyć i kupić ubezpieczenie samochodu, nie wychodząc z domu? Artykuł Jak obliczyć i kupić ubezpieczenie samochodu, nie wychodząc z domu? pochodzi z serwisu Programista Na Swoim. "
"IT","Uczymy się Elasticsearch #010: o co jeszcze możemy zapytać? Wyszukiwanie pełnotekstowe to nie wszystko. Czasami potrzebne jest również precyzyjne filtrowanie. Sprawdź jak Elasticsearch się do tego przygotował. Artykuł Uczymy się Elasticsearch #010: o co jeszcze możemy zapytać? pochodzi z serwisu Programista Na Swoim. "
"IT","Personal Branding Programisty i udział w konkursie #DevBlogChallenge 2018. Głosuj na mój blog w konkursie #DevBlogChallenge 2018! Artykuł Personal Branding Programisty i udział w konkursie #DevBlogChallenge 2018 pochodzi z serwisu Programista Na Swoim. "
"IT","Co ostatnio czytałeś Piotrze? (I). Oto lista książek, które ostatnio przeczytałem. Publikuję z nadzieją, że znajdziesz tu coś co Cię zaciekawi i zainspiruje. Artykuł Co ostatnio czytałeś Piotrze? (I) pochodzi z serwisu Programista Na Swoim. "
"IT","Flyway – dbaj o swoje relacje. Masz problem z synchronizacją zmian schematu bazy danych Twojej aplikacji na różnych środowiskach? Sprawdź co może Ci pomóc. Artykuł Flyway - dbaj o swoje relacje pochodzi z serwisu Programista Na Swoim. "
"IT","Uczymy się Elasticsearch #009: zaczarowany zakreślacz. Zastanawiasz się jak pokazać użytkownikom dlaczego konkretny rezultat znalazł się w wynikach wyszukiwania? Elasticsearch ma dla Ciebie gotowe rozwiązanie. Artykuł Uczymy się Elasticsearch #009: zaczarowany zakreślacz pochodzi z serwisu Programista Na Swoim. "
"IT","Raport finansowy za III kwartał 2018 roku. Mój raport finansowy z prowadzenia działalności gospodarczej za III kwartał 2018 roku. Zobacz ile udało mi się zaoszczędzić tym razem. Artykuł Raport finansowy za III kwartał 2018 roku pochodzi z serwisu Programista Na Swoim. "
"IT","Jak poradzić sobie z bezpłatnym „urlopem” na samozatrudnieniu? Poznaj system, który pomógł mi ogarnąć moje finanse i przyczynił się do pozbycia problemu niebrania bezpłatnego urlopu na samozatrudnieniu. Artykuł Jak poradzić sobie z bezpłatnym „urlopem"" na samozatrudnieniu? pochodzi z serwisu Programista Na Swoim. "
"IT","bITconf 2018 za nami. Czekam na kolejną edycję! Moje podsumowanie pierwszej edycji konferencji Bydgoszcz IT Conference, która odbyła się 14 września 2018 roku. Artykuł bITconf 2018 za nami. Czekam na kolejną edycję! pochodzi z serwisu Programista Na Swoim. "
"IT","Uczymy się Elasticsearch #008: coś poszło nie tak, czyli seria moich fackupów. Artykuł podsumowujący wszystkie błędy jakie do tej pory popełniłem dostrajając zapytania i testując możliwości Elasticsearcha. Artykuł Uczymy się Elasticsearch #008: coś poszło nie tak, czyli seria moich fackupów pochodzi z serwisu Programista Na Swoim. "
"IT","Konsekwencje przejścia z etatu na samozatrudnienie w tej samej firmie. Twój pracodawca zaoferował Ci przejście z etatu na samozatrudnienie? Sprawdź co Cię czeka i jakie konsekwencje przewiduje w takiej sytuacji polskie prawo. Artykuł Konsekwencje przejścia z etatu na samozatrudnienie w tej samej firmie pochodzi z serwisu Programista Na Swoim. "
"IT","Oto Maksymilian! Oto Maksymilian! Maksymilian urodził się po to, żeby pomagać. Dasz sobie pomóc? Artykuł Oto Maksymilian! pochodzi z serwisu Programista Na Swoim. "
"IT","Uczymy się średnio zaawansowanych elementów języka Java. Znasz podstawy języka Java i chciał(a)byś teraz poznać kilka praktycznie wykorzystywanych elementów? Przeczytaj o kursie, który może Ci w tym pomóc. Artykuł Uczymy się średnio zaawansowanych elementów języka Java pochodzi z serwisu Programista Na Swoim. "
"IT","Ucz się języka angielskiego. Vademecum Juniora #008: Ucz się języka angielskiego Artykuł Ucz się języka angielskiego pochodzi z serwisu Programista Na Swoim. "
"IT","Uczymy się Elasticsearch #007: przygotowanie tekstu do optymalnego wyszukiwania. Niniejszy wpis pokaże Ci z jakich elementów Elasticsearcha skorzystać, aby otrzymać jak najbardziej zamierzone wyniki wyszukiwania. Artykuł Uczymy się Elasticsearch #007: przygotowanie tekstu do optymalnego wyszukiwania pochodzi z serwisu Programista Na Swoim. "
"IT","15 minut dziennie [myślodsiewnia #013]. Od momentu uruchomienia bloga wielokrotnie słyszałem podobne pytanie: Jak Ty znajdujesz czas na blogowanie? Panie prezydencie, jak żyć? No jakoś… Jest kilka „tajemnych"" kwestii związanych z zarządzaniem czasem lub sobą w czasie (wybierz wersję, którą lubisz bardziej). Nie wydaje mi się jednak, żebym był... Czytaj dalej -> Artykuł 15 minut dziennie [myślodsiewnia #013] pochodzi z serwisu Programista Na Swoim. "
"IT","Audioteka uratowała moje czytelnictwo. Przegląd 42 książek, które dzięki niej pochłonąłem. Chcesz czytać więcej książek ale nie potrafisz wygospodarować na to czasu? Spróbuj audiobooków! Zobacz jak audiobooki pomogły usprawnić moje czytelnictwo. Artykuł Audioteka uratowała moje czytelnictwo. Przegląd 42 książek, które dzięki niej pochłonąłem. pochodzi z serwisu Programista Na Swoim. "
"IT","Przejście na pracę zdalną jest jak rzucenie palenia [myślodsiewnia #012]. Jednym z powtarzanych jak mantrę efektów przejścia na zdalną pracę z domu jest oszczędność czasu na dojazdach do biura. Faktem jest, że podróż z domu do biura może zabierać sporo czasu. Przebicie się przez miasto pokroju Torunia w godzinach szczytu zajmuje od kilkunastu do kilkudziesięciu minut. Przebicie się przez większe miasto, dojazd... Czytaj dalej -> Artykuł Przejście na pracę zdalną jest jak rzucenie palenia [myślodsiewnia #012] pochodzi z serwisu Programista Na Swoim. "
"IT","netto vs brutto. Zadajesz sobie pytanie, jak ma się kwota netto na etacie do kwoty netto na fakturze? Ten artykuł rozwieje wszelkie Twoje wątpliwości. Artykuł netto vs brutto pochodzi z serwisu Programista Na Swoim. "
"IT","ćwierk #004. Nieważne jak skomplikowany software robisz. Na końcu i tak wszystko musi eksportować się do Excela. Artykuł ćwierk #004 pochodzi z serwisu Programista Na Swoim. "
"IT","Make VAR, not war! [myślodsiewnia #011]. Mistrzostwa Świata w Piłce Nożnej 2018 przeszły do historii. Niektórzy twierdzą, że organizacyjnie były to najlepsze mistrzostwa jakie do tej pory zorganizowano (chociaż wydaje mi się, że słyszę to po każdym kolejnym wielkim turnieju). Ale dziś nie o tym. Dziś krótko o jednej rzeczy, która w moim odczuciu uczyniła te... Czytaj dalej -> Artykuł Make VAR, not war! [myślodsiewnia #011] pochodzi z serwisu Programista Na Swoim. "
"IT","Raport finansowy za II kwartał 2018 roku. Mój raport finansowy z prowadzenia działalności gospodarczej za II kwartał 2018 roku. Zobacz ile udało mi się zaoszczędzić tym razem. Artykuł Raport finansowy za II kwartał 2018 roku pochodzi z serwisu Programista Na Swoim. "
"IT","Uczymy się Elasticsearch #006: trafność. Ten wpis pokaże Ci w jaki sposób Elasticsearch określa trafność (ang. relevance) poszczególnych wyników wyszukiwania. Artykuł Uczymy się Elasticsearch #006: trafność pochodzi z serwisu Programista Na Swoim. "
"IT","ćwierk #003. sed -i 's/nie mam czasu/to nie jest dla mnie ważne/g' życie.txt Artykuł ćwierk #003 pochodzi z serwisu Programista Na Swoim. "
"IT","Jest nadzieja dla matematyków! [myślodsiewnia #010]. Po jednym z ostatnich spotkań grupy Toruń JUG, na którym poruszana była tematyka uczenia maszynowego naszła mnie pewna refleksja. Pomyślałem sobie: w końcu jest jakieś ciekawe zajęcie dla matematyków. Kiedy w 2005 roku rozpoczynałem studia informatyczne na Wydziale Matematyki i Informatyki UMK w Toruniu można było tam studiować również…... Czytaj dalej -> Artykuł Jest nadzieja dla matematyków! [myślodsiewnia #010] pochodzi z serwisu Programista Na Swoim. "
"IT","Wszystko, co chcielibyście wiedzieć o fakturach, ale baliście się zapytać. Zapraszam do przeczytania kilku ciekawostek na temat faktur, które pomogą Ci zrozumieć dlaczego faktury wyglądają i działają tak, a nie inaczej. Artykuł Wszystko, co chcielibyście wiedzieć o fakturach, ale baliście się zapytać pochodzi z serwisu Programista Na Swoim. "
"IT","ćwierk #002. Każdego rodzica, który twierdzi, że narodziny dziecka niczego nie zmieniły w jego życiu pytam automatycznie: ""To kto wychowuje Twoje dziecko zamiast Ciebie?"" Artykuł ćwierk #002 pochodzi z serwisu Programista Na Swoim. "
"IT","Learner, Harmony, Intellection, Discipline, Maximizer [myślodsiewnia #009]. Jeśli ktoś woli polską wersję: Uczenie się, Zgodność, Intelekt, Dyscyplina, Maksymalista. Jest spora szansa, że kojarzysz co oznacza te pięć wyrażeń. To wynik badania CliftonStrengths opracowanego przez instytut Gallupa. Badanie znane jest również pod nazwą StrengthsFinder, a w Polsce potocznie nazywane jest również testem... Czytaj dalej -> Artykuł Learner, Harmony, Intellection, Discipline, Maximizer [myślodsiewnia #009] pochodzi z serwisu Programista Na Swoim. "
"IT","Uczymy się tworzenia gier 2D w Unity. Zastanawiasz się nad tworzeniem gier 2D? Chciałbyś rozpocząć swoją przygodę z Unity? Przeczytaj recenzję kursu pozwalającego postawić Ci pierwsze kroki w tych tematach. Artykuł Uczymy się tworzenia gier 2D w Unity pochodzi z serwisu Programista Na Swoim. "
"IT","Uczymy się Elasticsearch #005: wyszukiwanie pełnotekstowe. Z tego artykułu dowiesz się z jakich rodzajów pełnotekstowych zapytań możesz skorzystać w Elasticsearchu i którego najlepiej użyć w danym momencie. Artykuł Uczymy się Elasticsearch #005: wyszukiwanie pełnotekstowe pochodzi z serwisu Programista Na Swoim. "
"IT","ćwierk #001. price != value Artykuł ćwierk #001 pochodzi z serwisu Programista Na Swoim. "
"IT","Po co blogujesz? [myślodsiewnia #008]. Nie pamiętam, czy poruszałem tutaj temat, który przewinął mi się jakiś czas temu na Twitterze. W jednej z dyskusji padło pytanie czy lepiej blogować po polsku, czy po angielsku. Jej uczestnicy rozważali jakie są plusy i minusy obydwu wyborów. Padło stwierdzenie, że ktoś bloguje po angielsku żeby polepszyć znajomość języka angielskiego.... Czytaj dalej -> Artykuł Po co blogujesz? [myślodsiewnia #008] pochodzi z serwisu Programista Na Swoim. "
"IT","Split payment is coming to town, czyli o wirusowej metodzie przenoszonej drogą bankową. Od 1 lipca 2018 roku przedsiębiorcy będą mogli używać płatności typu split payment. Przeczytaj jak naprawdę wygląda ""dobrowolność"" tego mechanizmu. Artykuł Split payment is coming to town, czyli o wirusowej metodzie przenoszonej drogą bankową pochodzi z serwisu Programista Na Swoim. "
"IT","Najczęstsze powody wezwań do czynności sprawdzających. W dzisiejszym wpisie poznasz jakie są najczęstsze powody wezwań do czynności sprawdzających przez urząd skarbowy. Dowiesz się co robić i czego nie robić, żeby zmniejszyć szansę takiego zdarzenia. Artykuł Najczęstsze powody wezwań do czynności sprawdzających pochodzi z serwisu Programista Na Swoim. "
"IT","Dlaczego czasami zwlekam z odpowiedzią? [myślodsiewnia #007]. Wiele osób odwiedzających bloga podziwia poziom merytoryczny komentarzy oraz cierpliwość z jaką na wszystkie odpowiadam. Podobne opinie słyszałem również, kiedy rozkręcałem pierwszą grupę na Facebooku i udzielałem się na niej znacznie więcej. Gdzie tkwi tajemnica takiego stanu rzeczy? Czy to wrodzona cierpliwość, czy może długoletnie podążanie za zasadami buddyzmu... Czytaj dalej -> Artykuł Dlaczego czasami zwlekam z odpowiedzią? [myślodsiewnia #007] pochodzi z serwisu Programista Na Swoim. "
"IT","Czy każda kontrola z urzędu skarbowego to powód do paniki? Prowadzisz działalność gospodarczą? Myśl o telefonie z urzędu skarbowego wywołuje u Ciebie palpitacje serca? Z dzisiejszego wpisu dowiesz się, czy faktycznie jest się czego bać. Artykuł Czy każda kontrola z urzędu skarbowego to powód do paniki? pochodzi z serwisu Programista Na Swoim. "
"IT","Uczymy się Elasticsearch #004: indeks odwrócony Apache Lucene. W tej części cyklu dowiesz się jak wygląda struktura indeksu odwróconego budowanego przez bibliotekę Apache Lucene i do czego może przydać Ci się ta wiedza. Artykuł Uczymy się Elasticsearch #004: indeks odwrócony Apache Lucene pochodzi z serwisu Programista Na Swoim. "
"IT","Use the Source, Dude! [myślodsiewnia #006]. Na temat programowania rzeczy, które zostały już oprogramowane pisałem co najmniej raz. Opisałem wtedy mój przypadek, w którym głowiłem się nad algorytmem, którego implementację znalazłem potem w jednej z najpopularniejszych Javowych bibliotek. Długo zastanawiałem się, czy ponownie poruszać to ten temat. Zdecydowałem się na to po obejrzeniu kilku... Czytaj dalej -> Artykuł Use the Source, Dude! [myślodsiewnia #006] pochodzi z serwisu Programista Na Swoim. "
"IT","Podsumowanie infoShare 2018: mają k rozmach! Kilka słów podsumowania mojego udziału w konferencji infoShare 2018, która odbyła się w dniach 22-23 maja w Gdańsku. Artykuł Podsumowanie infoShare 2018: mają k rozmach! pochodzi z serwisu Programista Na Swoim. "
"IT","Saab Voyage, czyli o inspirujących ludziach zza biurka obok [myślodsiewnia #005]. 9 maja. Środa. Jest godzina 9:43. Jak co dzień dołączam do projektowego daily meetingu. Czekamy jeszcze minutkę na resztę zespołu. Maciek dzień wcześniej trafił na mój blog i zagaił rozmowę. Na chwilę temat zszedł na blogowanie. Że fajnie, że ciekawie. Agnieszka również podrzuca to czym zajmuje się... Czytaj dalej -> Artykuł Saab Voyage, czyli o inspirujących ludziach zza biurka obok [myślodsiewnia #005] pochodzi z serwisu Programista Na Swoim. "
"IT","Uczymy się Elasticsearch #003: przydatne narzędzia. Zanim przystąpimy do właściwej zabawy z Elasticsearchem dowiedzmy się jakich zabawek będziemy używać. Zapraszam do zapoznania się z kilkoma przydatnymi narzędziami. Artykuł Uczymy się Elasticsearch #003: przydatne narzędzia pochodzi z serwisu Programista Na Swoim. "
"IT","parkrun (Toruń) [myślodsiewnia #004]. Wspominałem już, że od kilku miesięcy lubię biegać. Tak jak pisałem, zaczęło się niepozornie - od przygotowań do startu w zawodach organizowanych w Toruniu. Kiedy je ukończyłem zacząłem szukać następnych. Jakże zaskakującym było dla mnie odkrycie, że w lesie znajdującym się 15 minut spacerkiem od mojego... Czytaj dalej -> Artykuł parkrun (Toruń) [myślodsiewnia #004] pochodzi z serwisu Programista Na Swoim. "
"IT","Recenzja książki „Włam się do mózgu”. Jesteś osobą, która uczy się całe życie? Najwyższy czas dowiedzieć się, czy robisz to w najbardziej efektywny dla Ciebie sposób. Artykuł Recenzja książki „Włam się do mózgu"" pochodzi z serwisu Programista Na Swoim. "
"IT","Łączy nas piłka [myślodsiewnia #003]. Mundial 2018 tuż za rogiem. Po dwunastoletniej przerwie na mistrzostwach świata zobaczymy również naszą reprezentację. Polskim piłkarzom kibicuję odkąd pamiętam. Przypuszczam, że praktycznie tak samo długo jak interesuję się piłką nożną w ogóle. Przez ten czas nie było wielkich okazji do świętowania. Było kilka meczów, z których można... Czytaj dalej -> Artykuł Łączy nas piłka [myślodsiewnia #003] pochodzi z serwisu Programista Na Swoim. "
"IT","Od 30 kwietnia 2018 roku podajemy mniej adresów na wniosku CEIDG-1. Konstytucja Biznesu, która weszła w życie 30 kwietnia 2018 roku, przyniosła jeszcze jedną ciekawą zmianę w CEIDG. Zmianę, która może szczególnie przypaść do gustu wszystkim freelancerom. Myślę tutaj mianowicie o adresach związanych z przedsiębiorcą i prowadzoną przez niego działalnością gospodarczą, których podania wymaga(ł) formularz CEIDG-1. Bez zmian... Czytaj dalej -> Artykuł Od 30 kwietnia 2018 roku podajemy mniej adresów na wniosku CEIDG-1 pochodzi z serwisu Programista Na Swoim. "
"IT","Uczymy się Elasticsearch #002: kilka słów na temat Elastic Stack. Drugi z serii artykułów wprowadzających w świat silnika wyszukiwania Elasticsearch. Dziś poznajemy Elastic Stack. Artykuł Uczymy się Elasticsearch #002: kilka słów na temat Elastic Stack pochodzi z serwisu Programista Na Swoim. "
"IT","Krótka historia pewnego bana [myślodsiewnia #002]. Założyłem i prowadzę na Facebooku dwie grupy. W momencie pisania tego tekstu w młodszej z nich jest 326 osób i jest w niej bardzo spokojnie. Starsza jest dużo większa. Aktualnie liczy 5161 osób i już dawno żyje własnym życiem, tzn. nie wymaga mojego aktywnego udziału do rozkręcania dyskusji. Ma... Czytaj dalej -> Artykuł Krótka historia pewnego bana [myślodsiewnia #002] pochodzi z serwisu Programista Na Swoim. "
"IT","Uczymy się fundamentów programowania w języku Kotlin. Chcesz nauczyć się solidnych podstaw programowania w języku Kotlin? Dziś mam dla Ciebie recenzję kursu, który może Ci w tym pomóc. Artykuł Uczymy się fundamentów programowania w języku Kotlin pochodzi z serwisu Programista Na Swoim. "
"IT","Jak polubiłem bieganie? [myślodsiewnia #001]. Biegam. Biegałem zanim stało się to jeszcze modne. Co więcej, dla sporej części osób z okolic wioski, w której się wychowywałem było to wręcz dziwne. Jak można z własnej nieprzymuszonej woli biegać? Był rok 2005. Przygotowywałem się wtedy do egzaminu na sędziego piłkarskiego (inna historia), więc musiałem... Czytaj dalej -> Artykuł Jak polubiłem bieganie? [myślodsiewnia #001] pochodzi z serwisu Programista Na Swoim. "
"IT","Od 30 kwietnia 2018 roku formularz VAT-R przy CEIDG-1 podpiszesz profilem zaufanym ePUAP. 30 kwietnia bieżącego roku weszła w życie Konstytucja Biznesu. Oprócz omawianej przeze mnie wcześniej ulgi na start wprowadziła szereg różnorodnych zmian dla przedsiębiorców. Kilka z nich dosięgnęło również CEIDG. Jedną z ciekawszych zmian jest możliwość podpisania formularza VAT-R (wysyłanego jako załącznik do wniosku CEIDG-1) przy pomocy profilu... Czytaj dalej -> Artykuł Od 30 kwietnia 2018 roku formularz VAT-R przy CEIDG-1 podpiszesz profilem zaufanym ePUAP pochodzi z serwisu Programista Na Swoim. "
"IT","Uczymy się Elasticsearch #001: instalacja, uruchomienie i pierwsze zapytanie. Początek cyklu artykułów, dzięki którym dowiesz się jak zbudować przyjazną dla użytkownika wyszukiwarkę wszystkiego. Artykuł Uczymy się Elasticsearch #001: instalacja, uruchomienie i pierwsze zapytanie pochodzi z serwisu Programista Na Swoim. "
"IT","Skąd nadają Programiści Na Swoim? Czy zastanawialiście się kiedyś jak wyglądają miejsca pracy innych czytelników bloga? Możecie już przestać i zobaczyć to na własne oczy :) Artykuł Skąd nadają Programiści Na Swoim? pochodzi z serwisu Programista Na Swoim. "
"IT","Raport finansowy za I kwartał 2018 roku. Mój raport finansowy z prowadzenia działalności gospodarczej za I kwartał 2018 roku. Zobacz ile udało mi się zaoszczędzić tym razem. Artykuł Raport finansowy za I kwartał 2018 roku pochodzi z serwisu Programista Na Swoim. "
"IT","21 podcastów, których słucham regularnie (vol. 2). Lubisz słuchać podcastów? Z poniższego wpisu dowiesz się czego i dlaczego słucham obecnie ja. Być może coś zainteresuje również Ciebie. Artykuł 21 podcastów, których słucham regularnie (vol. 2) pochodzi z serwisu Programista Na Swoim. "
"IT","„Ulga na start”, czyli pół roku prowadzenia działalności gospodarczej bez składek ZUS! Tylko czy… aby na pewno? ""Ulga na start"" tu, ""ulga na start"" tam... czym jest szumnie anonsowana ulga dla aspirujących przedsiębiorców? Artykuł „Ulga na start"", czyli pół roku prowadzenia działalności gospodarczej bez składek ZUS! Tylko czy… aby na pewno? pochodzi z serwisu Programista Na Swoim. "
"IT","Ukryte podstrony vol. 2. Kolejna paczka (tym razem pięciu) podstron bloga, których można nie zauważyć bez hobbystycznego przeglądania go wzdłuż i wszerz. Artykuł Ukryte podstrony vol. 2 pochodzi z serwisu Programista Na Swoim. "
"IT","Idź na spotkanie lokalnej grupy użytkowników. Vademecum Juniora #007: Idź na spotkanie lokalnej grupy użytkowników Artykuł Idź na spotkanie lokalnej grupy użytkowników pochodzi z serwisu Programista Na Swoim. "
"IT","ByteBay 2018 – raport z placu boju. Podsumowanie wypadu na dwudniową konferencję warsztatową, której pierwsza edycja odbyła się 15-16 marca 2018 roku na Stadionie Energa Gdańsk. Artykuł ByteBay 2018 - raport z placu boju pochodzi z serwisu Programista Na Swoim. "
"IT","Uczymy się Spring Framework od podstaw. Zastanawiasz się nad rozpoczęciem nauki Spring Framework od podstaw? Mam dla Ciebie ciekawą propozycję - solidna dawka wiedzy za niewielkie pieniądze. Sprawdź. Artykuł Uczymy się Spring Framework od podstaw pochodzi z serwisu Programista Na Swoim. "
"IT","Jak zapewnić sobie godną emeryturę bez ZUS? Nie wierzysz w emeryturę z ZUS? Zobacz w jaki sposób ja inwestuję pieniądze (zaoszczędzone dzięki przejściu na samozatrudnienie) na lepszą przyszłość. Artykuł Jak zapewnić sobie godną emeryturę bez ZUS? pochodzi z serwisu Programista Na Swoim. "
"IT","Wygraj wejściówkę i weź udział w konferencji infoShare 2018! 22 i 23 maja odbędzie się konferencja infoShare 2018. Jeśli chcesz wziąć w niej udział zupełnie za darmo, to spróbuj szczęścia w moim konkursie. Artykuł Wygraj wejściówkę i weź udział w konferencji infoShare 2018! pochodzi z serwisu Programista Na Swoim. "
"IT","Spotkajmy się na ByteBay 2018. Wejściówka do wygrania! 15 i 16 marca odbędzie się konferencja ByteBay 2018. Jeśli chcesz wziąć w niej udział zupełnie za darmo, to spróbuj szczęścia w moim konkursie. Artykuł Spotkajmy się na ByteBay 2018. Wejściówka do wygrania! pochodzi z serwisu Programista Na Swoim. "
"IT","Wygraj wejściówkę i weź udział w konferencji Boiling Frogs 2018! 24 marca odbędzie się konferencja Boiling Frogs 2018. Jeśli chcesz wziąć w niej udział zupełnie za darmo, to spróbuj szczęścia w moim konkursie. Artykuł Wygraj wejściówkę i weź udział w konferencji Boiling Frogs 2018! pochodzi z serwisu Programista Na Swoim. "
"IT","Wygraj wejściówkę i weź udział w festiwalu 4Developers 2018! 9 kwietnia odbędzie się festiwal 4Developers 2018. Jeśli chcesz wziąć w niej udział zupełnie za darmo, to spróbuj szczęścia w moim konkursie. Artykuł Wygraj wejściówkę i weź udział w festiwalu 4Developers 2018! pochodzi z serwisu Programista Na Swoim. "
